match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,0.1,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,1,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,0.2,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,1,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,0.3,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,0,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,0.4,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,0,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,0.5,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,1,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,0.6,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,1,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,1.1,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,0,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,1.2,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,2,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,1.3,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,1,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,1.4,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,0,1,1,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,1.5,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,1,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,1.6,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,1,0,,,,,,,,,
1522996,2025/26,2026-02-14,"West End Park International Cricket Stadium, Doha",1,1.7,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,4,0,,,,,,,,,
