match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,0.1,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,4,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,0.2,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,0.3,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,1,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,0.4,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,1,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,0.5,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,1,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,0.6,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,1,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,1.1,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Anwar,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,1.2,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Anwar,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,1.3,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Anwar,1,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,1.4,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Anwar,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,1.5,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Anwar,0,0,,,,,,caught,Saqlain Arshad,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,1.6,Qatar,Bahrain,I Liyanage,Zubair Ali,Imran Anwar,1,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,2.1,Qatar,Bahrain,I Liyanage,Zubair Ali,Ali Dawood,0,1,,,,1,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,2.2,Qatar,Bahrain,Zubair Ali,I Liyanage,Ali Dawood,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,2.3,Qatar,Bahrain,Zubair Ali,I Liyanage,Ali Dawood,4,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,2.4,Qatar,Bahrain,Zubair Ali,I Liyanage,Ali Dawood,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,2.5,Qatar,Bahrain,Zubair Ali,I Liyanage,Ali Dawood,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,2.6,Qatar,Bahrain,Zubair Ali,I Liyanage,Ali Dawood,0,4,,,,4,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,3.1,Qatar,Bahrain,I Liyanage,Zubair Ali,Imran Anwar,1,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,3.2,Qatar,Bahrain,Zubair Ali,I Liyanage,Imran Anwar,6,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,3.3,Qatar,Bahrain,Zubair Ali,I Liyanage,Imran Anwar,0,1,1,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,3.4,Qatar,Bahrain,Zubair Ali,I Liyanage,Imran Anwar,4,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,3.5,Qatar,Bahrain,Zubair Ali,I Liyanage,Imran Anwar,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,3.6,Qatar,Bahrain,Zubair Ali,I Liyanage,Imran Anwar,4,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,3.7,Qatar,Bahrain,Zubair Ali,I Liyanage,Imran Anwar,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,4.1,Qatar,Bahrain,I Liyanage,Zubair Ali,Rizwan Butt,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,4.2,Qatar,Bahrain,I Liyanage,Zubair Ali,Rizwan Butt,4,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,4.3,Qatar,Bahrain,I Liyanage,Zubair Ali,Rizwan Butt,1,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,4.4,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,6,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,4.5,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,0,0,,,,,,,,,
1522995,2025/26,2026-02-13,"West End Park International Cricket Stadium, Doha",1,4.6,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,1,0,,,,,,,,,
