match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,United Arab Emirates,New Zealand,A Sharma,Waseem Muhammad,MJ Henry,0,0,,,,,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,United Arab Emirates,New Zealand,A Sharma,Waseem Muhammad,MJ Henry,0,1,,,,1,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,United Arab Emirates,New Zealand,Waseem Muhammad,A Sharma,MJ Henry,0,0,,,,,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,United Arab Emirates,New Zealand,Waseem Muhammad,A Sharma,MJ Henry,1,0,,,,,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,United Arab Emirates,New Zealand,A Sharma,Waseem Muhammad,MJ Henry,0,0,,,,,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,United Arab Emirates,New Zealand,A Sharma,Waseem Muhammad,MJ Henry,4,0,,,,,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,United Arab Emirates,New Zealand,Waseem Muhammad,A Sharma,JA Duffy,1,0,,,,,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,United Arab Emirates,New Zealand,A Sharma,Waseem Muhammad,JA Duffy,0,1,1,,,,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,United Arab Emirates,New Zealand,A Sharma,Waseem Muhammad,JA Duffy,4,0,,,,,,,,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,United Arab Emirates,New Zealand,A Sharma,Waseem Muhammad,JA Duffy,0,0,,,,,,caught,A Sharma,,
1512729,2025/26,2026-02-10,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,United Arab Emirates,New Zealand,A Sharafu,Waseem Muhammad,JA Duffy,1,0,,,,,,,,,
