match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,0.1,South Africa,India,AK Markram,Q de Kock,Arshdeep Singh,1,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,0.2,South Africa,India,Q de Kock,AK Markram,Arshdeep Singh,0,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,0.3,South Africa,India,Q de Kock,AK Markram,Arshdeep Singh,0,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,0.4,South Africa,India,Q de Kock,AK Markram,Arshdeep Singh,1,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,0.5,South Africa,India,AK Markram,Q de Kock,Arshdeep Singh,1,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,0.6,South Africa,India,Q de Kock,AK Markram,Arshdeep Singh,0,1,,,,1,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,1.1,South Africa,India,Q de Kock,AK Markram,JJ Bumrah,1,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,1.2,South Africa,India,AK Markram,Q de Kock,JJ Bumrah,0,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,1.3,South Africa,India,AK Markram,Q de Kock,JJ Bumrah,1,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,1.4,South Africa,India,Q de Kock,AK Markram,JJ Bumrah,4,0,,,,,,,,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,1.5,South Africa,India,Q de Kock,AK Markram,JJ Bumrah,0,0,,,,,,bowled,Q de Kock,,
1512761,2025/26,2026-02-22,"Narendra Modi Stadium, Ahmedabad",1,1.6,South Africa,India,RD Rickelton,AK Markram,JJ Bumrah,0,0,,,,,,,,,
