match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,0.1,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,0.2,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,0.3,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,0.4,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,0.5,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,0.6,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,1.1,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,1.2,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,1.3,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,1.4,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,1.5,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,1.6,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,2.1,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,2.2,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,0,1,,1,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,2.3,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,2.4,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,2.5,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,2,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,2.6,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Ali Dawood,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,2.7,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Ali Dawood,2,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,3.1,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,3.2,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,3.3,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Imran Khan,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,3.4,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,3.5,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,3.6,Qatar,Bahrain,Zubair Ali,Saqlain Arshad,Imran Khan,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,4.1,Qatar,Bahrain,Saqlain Arshad,Zubair Ali,Muhammad Salman,0,0,,,,,,caught,Saqlain Arshad,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,4.2,Qatar,Bahrain,I Liyanage,Zubair Ali,Muhammad Salman,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,4.3,Qatar,Bahrain,Zubair Ali,I Liyanage,Muhammad Salman,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,4.4,Qatar,Bahrain,I Liyanage,Zubair Ali,Muhammad Salman,2,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,4.5,Qatar,Bahrain,I Liyanage,Zubair Ali,Muhammad Salman,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,4.6,Qatar,Bahrain,I Liyanage,Zubair Ali,Muhammad Salman,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,5.1,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,5.2,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,6,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,5.3,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,5.4,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,5.5,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,5.6,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,6.1,Qatar,Bahrain,Zubair Ali,I Liyanage,Abdullah Mohd Yousaf,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,6.2,Qatar,Bahrain,Zubair Ali,I Liyanage,Abdullah Mohd Yousaf,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,6.3,Qatar,Bahrain,Zubair Ali,I Liyanage,Abdullah Mohd Yousaf,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,6.4,Qatar,Bahrain,I Liyanage,Zubair Ali,Abdullah Mohd Yousaf,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,6.5,Qatar,Bahrain,Zubair Ali,I Liyanage,Abdullah Mohd Yousaf,2,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,6.6,Qatar,Bahrain,Zubair Ali,I Liyanage,Abdullah Mohd Yousaf,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,7.1,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,6,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,7.2,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,7.3,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,7.4,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,7.5,Qatar,Bahrain,Zubair Ali,I Liyanage,Rizwan Butt,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,7.6,Qatar,Bahrain,I Liyanage,Zubair Ali,Rizwan Butt,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,8.1,Qatar,Bahrain,Zubair Ali,I Liyanage,Ahmer Bin Nisar,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,8.2,Qatar,Bahrain,I Liyanage,Zubair Ali,Ahmer Bin Nisar,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,8.3,Qatar,Bahrain,I Liyanage,Zubair Ali,Ahmer Bin Nisar,4,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,8.4,Qatar,Bahrain,I Liyanage,Zubair Ali,Ahmer Bin Nisar,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,8.5,Qatar,Bahrain,Zubair Ali,I Liyanage,Ahmer Bin Nisar,0,1,1,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,8.6,Qatar,Bahrain,Zubair Ali,I Liyanage,Ahmer Bin Nisar,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,8.7,Qatar,Bahrain,I Liyanage,Zubair Ali,Ahmer Bin Nisar,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,9.1,Qatar,Bahrain,I Liyanage,Zubair Ali,Abdullah Mohd Yousaf,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,9.2,Qatar,Bahrain,Zubair Ali,I Liyanage,Abdullah Mohd Yousaf,0,1,1,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,9.3,Qatar,Bahrain,Zubair Ali,I Liyanage,Abdullah Mohd Yousaf,1,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,9.4,Qatar,Bahrain,I Liyanage,Zubair Ali,Abdullah Mohd Yousaf,0,0,,,,,,,,,
1522997,2025/26,2026-02-15,"West End Park International Cricket Stadium, Doha",1,9.5,Qatar,Bahrain,I Liyanage,Zubair Ali,Abdullah Mohd Yousaf,0,1,,,,1,,,,,
