match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,0.1,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,0.2,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,0.3,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,0.4,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,2,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,0.5,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,0.6,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,1.1,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,MK Thakur,0,1,1,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,1.2,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,MK Thakur,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,1.3,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,MK Thakur,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,1.4,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,MK Thakur,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,1.5,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,MK Thakur,0,1,,1,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,1.6,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,MK Thakur,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,1.7,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,MK Thakur,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,1.8,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,MK Thakur,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,2.1,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,2.2,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,2.3,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,2.4,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,6,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,2.5,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,2.6,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,3.1,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,MK Thakur,0,1,,,,1,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,3.2,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,MK Thakur,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,3.3,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,MK Thakur,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,3.4,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,MK Thakur,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,3.5,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,MK Thakur,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,3.6,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,MK Thakur,0,1,1,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,3.7,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,MK Thakur,4,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,4.1,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,4.2,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,4.3,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,K Senamontree,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,4.4,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,4.5,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,4,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,4.6,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,K Senamontree,4,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,5.1,Japan,Thailand,K Kadowaki-Fleming,Abhishek Anand,N Senamontree,1,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,5.2,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,N Senamontree,0,0,,,,,,,,,
1522998,2025/26,2026-02-25,"Terdthai Cricket Ground, Bangkok",1,5.3,Japan,Thailand,Abhishek Anand,K Kadowaki-Fleming,N Senamontree,0,0,,,,,,,,,
