match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,0.1,New Zealand,Pakistan,RA Mariu,NF Kelly,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,0.2,New Zealand,Pakistan,RA Mariu,NF Kelly,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,0.3,New Zealand,Pakistan,RA Mariu,NF Kelly,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,0.4,New Zealand,Pakistan,RA Mariu,NF Kelly,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,0.5,New Zealand,Pakistan,RA Mariu,NF Kelly,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,0.6,New Zealand,Pakistan,RA Mariu,NF Kelly,Naseem Shah,1,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,1.1,New Zealand,Pakistan,RA Mariu,NF Kelly,Akif Javed,0,1,,1,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,1.2,New Zealand,Pakistan,RA Mariu,NF Kelly,Akif Javed,6,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,1.3,New Zealand,Pakistan,RA Mariu,NF Kelly,Akif Javed,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,1.4,New Zealand,Pakistan,RA Mariu,NF Kelly,Akif Javed,0,1,1,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,1.5,New Zealand,Pakistan,RA Mariu,NF Kelly,Akif Javed,1,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,1.6,New Zealand,Pakistan,NF Kelly,RA Mariu,Akif Javed,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,1.7,New Zealand,Pakistan,NF Kelly,RA Mariu,Akif Javed,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,1.8,New Zealand,Pakistan,NF Kelly,RA Mariu,Akif Javed,1,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,2.1,New Zealand,Pakistan,NF Kelly,RA Mariu,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,2.2,New Zealand,Pakistan,NF Kelly,RA Mariu,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,2.3,New Zealand,Pakistan,NF Kelly,RA Mariu,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,2.4,New Zealand,Pakistan,NF Kelly,RA Mariu,Naseem Shah,2,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,2.5,New Zealand,Pakistan,NF Kelly,RA Mariu,Naseem Shah,0,0,,,,,,,,,
1443556,2024/25,2025-04-05,"Bay Oval, Mount Maunganui",1,2.6,New Zealand,Pakistan,NF Kelly,RA Mariu,Naseem Shah,0,0,,,,,,caught,NF Kelly,,
