match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,0.1,United Arab Emirates,Netherlands,A Sharma,S Kalyan,K Klein,1,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,0.2,United Arab Emirates,Netherlands,S Kalyan,A Sharma,K Klein,1,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,0.3,United Arab Emirates,Netherlands,A Sharma,S Kalyan,K Klein,0,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,0.4,United Arab Emirates,Netherlands,A Sharma,S Kalyan,K Klein,1,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,0.5,United Arab Emirates,Netherlands,S Kalyan,A Sharma,K Klein,2,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,0.6,United Arab Emirates,Netherlands,S Kalyan,A Sharma,K Klein,0,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,1.1,United Arab Emirates,Netherlands,A Sharma,S Kalyan,VJ Kingma,1,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,1.2,United Arab Emirates,Netherlands,S Kalyan,A Sharma,VJ Kingma,1,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,1.3,United Arab Emirates,Netherlands,A Sharma,S Kalyan,VJ Kingma,1,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,1.4,United Arab Emirates,Netherlands,S Kalyan,A Sharma,VJ Kingma,0,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,1.5,United Arab Emirates,Netherlands,S Kalyan,A Sharma,VJ Kingma,0,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,1.6,United Arab Emirates,Netherlands,S Kalyan,A Sharma,VJ Kingma,0,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,2.1,United Arab Emirates,Netherlands,A Sharma,S Kalyan,K Klein,0,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,2.2,United Arab Emirates,Netherlands,A Sharma,S Kalyan,K Klein,0,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,2.3,United Arab Emirates,Netherlands,A Sharma,S Kalyan,K Klein,0,0,,,,,,,,,
1481533,2025,2025-05-12,"Sportpark Maarschalkerweerd, Utrecht",1,2.4,United Arab Emirates,Netherlands,A Sharma,S Kalyan,K Klein,0,1,1,,,,,,,,
