match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,0.1,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,MJ Henry,4,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,0.2,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,0.3,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,0.4,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,MJ Henry,1,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,0.5,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,1,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,0.6,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,1.1,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,W O'Rourke,0,1,1,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,1.2,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,1.3,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,1.4,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,1.5,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,1.6,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,W O'Rourke,2,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,1.7,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,2.1,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,2.2,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,MJ Henry,1,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,2.3,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,2.4,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,2.5,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,2.6,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,3.1,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,3.2,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,3.3,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,W O'Rourke,2,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,3.4,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,W O'Rourke,4,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,3.5,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,3.6,Sri Lanka,New Zealand,P Nissanka,WIA Fernando,W O'Rourke,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,4.1,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,4.2,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,4.3,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,0,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,4.4,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,4,0,,,,,,,,,
1443548,2024/25,2025-01-11,"Eden Park, Auckland",1,4.5,Sri Lanka,New Zealand,WIA Fernando,P Nissanka,MJ Henry,0,0,,,,,,,,,
