match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,0.1,Namibia,Canada,ZE Green,N Davin,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,0.2,Namibia,Canada,ZE Green,N Davin,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,0.3,Namibia,Canada,ZE Green,N Davin,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,0.4,Namibia,Canada,ZE Green,N Davin,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,0.5,Namibia,Canada,ZE Green,N Davin,Kaleem Sana,0,0,,,,,,caught,ZE Green,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,0.6,Namibia,Canada,JP Kotze,N Davin,Kaleem Sana,1,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,1.1,Namibia,Canada,JP Kotze,N Davin,D Heyliger,0,4,,,,4,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,1.2,Namibia,Canada,JP Kotze,N Davin,D Heyliger,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,1.3,Namibia,Canada,JP Kotze,N Davin,D Heyliger,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,1.4,Namibia,Canada,JP Kotze,N Davin,D Heyliger,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,1.5,Namibia,Canada,JP Kotze,N Davin,D Heyliger,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,1.6,Namibia,Canada,JP Kotze,N Davin,D Heyliger,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,2.1,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,2.2,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,1,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,2.3,Namibia,Canada,JP Kotze,N Davin,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,2.4,Namibia,Canada,JP Kotze,N Davin,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,2.5,Namibia,Canada,JP Kotze,N Davin,Kaleem Sana,3,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,2.6,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,2.7,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,4,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,3.1,Namibia,Canada,JP Kotze,N Davin,D Heyliger,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,3.2,Namibia,Canada,JP Kotze,N Davin,D Heyliger,4,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,3.3,Namibia,Canada,JP Kotze,N Davin,D Heyliger,2,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,3.4,Namibia,Canada,JP Kotze,N Davin,D Heyliger,4,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,3.5,Namibia,Canada,JP Kotze,N Davin,D Heyliger,3,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,3.6,Namibia,Canada,N Davin,JP Kotze,D Heyliger,1,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,4.1,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,0,1,1,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,4.2,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,4.3,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,4.4,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,4,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,4.5,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,4.6,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,4.7,Namibia,Canada,N Davin,JP Kotze,Kaleem Sana,0,0,,,,,,,,,
1474414,2024/25,2025-03-15,"Wanderers Cricket Ground, Windhoek",1,5.1,Namibia,Canada,JP Kotze,N Davin,D Heyliger,4,0,,,,,,,,,
