match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,0.1,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,4,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,0.2,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,1,1,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,0.3,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,0.4,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,0.5,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,1,1,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,0.6,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,0.7,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,4,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,0.8,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,1.1,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,4,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,1.2,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,1.3,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,1.4,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,1.5,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,1.6,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,6,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,2.1,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,2.2,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,4,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,2.3,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,2.4,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,4,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,2.5,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,4,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,2.6,Australia,South Africa,TM Head,MR Marsh,KT Maphaka,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,3.1,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,0,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,3.2,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,6,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,3.3,Australia,South Africa,MR Marsh,TM Head,PWA Mulder,1,0,,,,,,,,,
1478903,2025,2025-08-24,"Great Barrier Reef Arena, Mackay",1,3.4,Australia,South Africa,TM Head,MR Marsh,PWA Mulder,0,0,,,,,,,,,
